cart_dwell_time_seconds,cart_pdp_bounce_count,reviews_expanded_count,idle_time_before_checkout,delivery_pincode_checked,cart_value_to_aov_ratio,delivery_fee_percentage,est_delivery_days,has_price_dropped_recently,hist_abandonment_rate,discount_sensitivity_score,past_return_rate,wishlist_item_count,payment_method_saved,is_abandoned
258.37,1,4,118.68,2,1.1542,9.9596,7,1,0.5994,0.6307,0.1915,1,0,1
447.43,2,3,96.24,0,0.7668,5.6486,4,0,0.8867,0.3282,0.1022,1,1,0
40.62,1,3,60.57,3,1.5027,3.2183,6,1,0.5234,0.7126,0.1534,0,1,0
197.09,3,5,93.07,2,0.6401,0.0,6,0,0.62,0.1439,0.1202,3,0,1
74.51,1,2,102.43,0,2.3282,0.0,4,0,0.326,0.7657,0.1783,1,1,1
149.27,1,3,18.92,0,2.3241,6.3883,10,1,0.1764,0.187,0.0431,0,0,1
251.4,2,1,74.67,1,0.7732,2.7375,5,1,0.3313,0.3428,0.1228,0,1,0
285.36,6,2,110.56,3,1.2427,7.7999,8,0,0.5461,0.6864,0.1305,0,0,1
334.77,3,2,16.46,0,1.1574,0.0,5,0,0.117,0.2012,0.3406,0,0,1
322.53,0,0,72.74,2,0.937,0.0,6,0,0.3902,0.353,0.036,0,0,1
192.87,2,4,136.94,1,1.8254,0.0,9,1,0.5925,0.7265,0.1848,1,0,1
275.49,3,2,78.74,2,1.6484,12.8778,5,0,0.4254,0.4973,0.2244,2,0,1
240.73,3,1,32.68,0,1.7407,0.0,7,0,0.3673,0.5696,0.2283,2,1,1
434.56,3,3,77.06,1,1.1674,4.4554,4,0,0.1995,0.1013,0.0758,2,1,1
399.56,3,4,153.61,2,1.1879,0.0,5,0,0.2691,0.4798,0.0247,0,0,1
89.94,1,1,85.36,0,0.9792,0.0,5,0,0.671,0.2423,0.271,0,0,1
231.37,3,2,158.24,1,3.2323,0.0,2,1,0.589,0.6848,0.1403,1,0,1
160.73,3,2,47.22,2,1.2776,0.0,6,0,0.2125,0.4468,0.0645,1,0,0
577.53,4,1,89.97,0,0.9791,1.6565,4,0,0.1568,0.3459,0.1433,3,0,0
440.29,5,3,46.29,2,2.2765,0.0,1,0,0.7889,0.3668,0.1448,0,0,1
159.85,4,2,77.19,1,1.1244,0.0,2,0,0.4248,0.2743,0.0296,3,1,0
363.6,3,4,140.07,1,1.09,2.4177,6,1,0.1526,0.4757,0.2153,0,1,1
311.81,2,1,39.1,0,1.67,0.0,3,0,0.7095,0.436,0.127,1,0,1
153.06,2,0,173.34,2,0.8279,7.9872,3,0,0.2599,0.1936,0.0914,0,1,1
108.08,2,0,88.32,1,3.063,10.2989,9,0,0.202,0.3874,0.0285,1,0,1
495.63,3,3,248.29,2,0.7722,0.9936,3,0,0.6524,0.232,0.2437,3,0,1
333.4,4,2,39.37,1,0.8455,0.0,2,1,0.2977,0.5627,0.1424,2,0,1
600.0,2,1,8.86,2,1.2112,12.3368,8,0,0.3957,0.3913,0.2341,0,0,1
214.83,2,6,124.52,2,1.5184,4.5473,7,0,0.8535,0.5907,0.1961,2,1,0
287.27,3,1,100.35,1,1.9086,7.3852,5,0,0.5162,0.3797,0.0193,2,0,1
412.83,3,3,6.16,0,1.7541,0.0,5,0,0.5507,0.7565,0.3747,0,1,1
126.47,1,1,78.48,2,1.3171,9.5527,2,0,0.6127,0.5265,0.07,2,1,1
307.96,5,3,128.43,0,1.1312,3.231,4,0,0.62,0.3632,0.0495,0,0,1
194.12,3,5,60.76,1,0.804,7.5971,6,0,0.5438,0.4002,0.0782,1,0,1
230.01,4,1,56.2,1,1.002,8.0501,4,0,0.3894,0.6651,0.0413,2,1,1
223.87,2,5,154.16,1,1.2031,0.0,8,0,0.4117,0.7496,0.1896,0,0,1
255.32,3,2,164.65,1,0.7686,5.7818,6,1,0.6952,0.6378,0.0588,1,0,1
397.44,0,3,86.76,2,1.7232,0.0,8,0,0.3235,0.2953,0.0017,2,1,0
307.27,1,5,136.05,2,1.1539,0.0,5,0,0.5014,0.6764,0.1322,2,1,1
163.51,2,5,135.5,1,0.9712,3.3026,7,0,0.6564,0.3558,0.3503,5,0,1
571.08,2,4,90.45,1,0.7774,1.1219,8,0,0.6383,0.4067,0.2097,5,0,1
444.21,4,5,135.94,2,1.059,6.6315,4,0,0.8215,0.3985,0.2367,2,0,1
484.48,2,5,127.44,0,0.5653,11.4094,5,0,0.5558,0.3035,0.093,2,0,1
534.22,2,1,113.98,0,1.204,11.6422,3,0,0.4315,0.5562,0.0886,0,0,0
589.92,1,4,165.84,0,0.7399,11.2872,3,1,0.8969,0.5489,0.1017,3,0,1
318.12,3,4,225.49,1,0.5982,0.0,3,0,0.5805,0.5469,0.0404,1,1,0
297.58,3,0,16.39,0,1.4125,0.0,3,0,0.5044,0.6674,0.1376,0,1,1
36.94,0,1,141.11,1,0.7762,0.0,3,0,0.539,0.3348,0.0477,1,1,0
290.94,3,1,113.98,1,1.184,0.0,9,0,0.1732,0.6157,0.0319,0,0,1
145.38,2,1,144.72,3,0.4712,9.255,3,0,0.3504,0.5152,0.1077,3,1,0
246.04,1,4,153.12,0,1.3628,0.0,3,0,0.4837,0.4009,0.0415,2,0,0
102.47,1,0,139.1,0,0.8076,9.4339,5,0,0.3028,0.2909,0.1503,0,0,0
268.93,2,3,83.81,3,2.7456,0.0,5,1,0.4672,0.4994,0.032,2,0,1
270.21,1,5,57.27,3,1.1667,10.6048,2,1,0.4912,0.7835,0.2678,0,0,0
217.29,2,2,80.18,0,1.6589,7.6909,5,0,0.3742,0.5123,0.1863,1,0,1
342.13,1,0,40.31,3,0.6993,0.0,7,0,0.3727,0.0923,0.1664,0,1,0
187.79,2,3,38.81,2,1.0437,0.0,6,0,0.2043,0.5448,0.0336,2,1,0
347.29,2,3,67.59,1,3.0268,4.4446,10,0,0.5438,0.4665,0.0736,1,1,1
557.28,6,5,198.69,0,1.0685,0.0,2,1,0.7406,0.6527,0.1229,0,1,1
251.07,1,2,143.11,1,1.0645,0.0,5,1,0.5317,0.446,0.2267,4,0,1
600.0,6,7,130.52,2,1.218,0.0,5,1,0.4927,0.6374,0.0621,1,0,1
156.66,1,2,12.29,0,0.4623,2.4419,3,0,0.6222,0.3685,0.0857,2,1,0
198.42,2,0,69.28,1,0.9501,12.5467,8,1,0.3883,0.6273,0.049,1,0,1
305.43,3,5,131.79,1,1.3758,0.0,6,0,0.5545,0.4994,0.2393,1,0,1
351.12,5,4,164.86,1,0.9411,0.0,5,1,0.5809,0.3902,0.1424,2,0,1
290.3,0,3,19.59,0,1.1953,0.0,3,0,0.5398,0.3837,0.0485,1,0,1
307.04,5,1,7.47,0,2.0797,0.0,1,0,0.63,0.5266,0.0314,3,0,1
39.06,0,4,161.29,1,0.5716,3.6586,4,0,0.2366,0.3587,0.2158,1,1,0
467.97,3,1,178.08,0,1.7399,0.0,5,1,0.5465,0.4208,0.0412,2,1,0
311.79,4,0,226.53,1,1.2951,0.0,2,0,0.3108,0.5503,0.093,0,1,0
229.1,2,5,108.71,1,1.1048,4.9434,2,1,0.2628,0.4896,0.0338,0,1,1
420.98,6,2,130.5,0,0.9977,0.0,1,0,0.7348,0.5815,0.0297,3,0,1
313.29,3,3,17.01,3,0.861,0.0,7,0,0.3957,0.4147,0.093,2,0,0
462.91,4,3,226.89,1,0.8288,0.0,5,0,0.3322,0.409,0.0642,1,0,1
71.32,1,2,169.88,1,0.6681,11.8643,2,0,0.4628,0.5649,0.2837,0,0,0
534.31,4,2,89.1,0,1.7223,7.9233,6,0,0.0411,0.2828,0.0993,0,1,1
104.04,2,0,79.77,1,1.6916,6.8227,4,0,0.4922,0.7098,0.0181,0,1,0
229.66,3,0,96.46,3,0.7275,0.0,2,0,0.4458,0.4692,0.0567,2,1,0
145.88,4,2,67.85,1,1.2961,0.0,7,0,0.6138,0.7398,0.0103,1,0,1
400.14,5,2,79.94,2,2.0689,7.9296,7,1,0.4318,0.6081,0.0756,1,1,1
124.55,1,3,19.79,1,1.3009,6.4006,5,0,0.6032,0.4605,0.3006,2,0,1
209.06,3,5,160.73,0,1.5541,3.6625,1,0,0.2208,0.3088,0.1177,2,1,0
245.41,0,1,57.37,2,0.893,6.5374,3,0,0.1718,0.4817,0.0307,1,1,1
385.33,6,1,213.57,1,1.0304,0.0,2,0,0.4537,0.2512,0.0442,3,0,1
546.69,1,4,3.46,3,1.9088,0.0,5,0,0.1936,0.4984,0.3026,2,1,1
392.5,0,4,92.34,2,1.0371,0.0,6,1,0.5709,0.4043,0.1558,1,0,0
527.19,2,1,99.83,0,0.6488,0.0,2,0,0.8093,0.4638,0.152,1,0,0
91.37,1,2,126.28,0,1.2852,10.9454,5,0,0.601,0.5761,0.0615,1,0,0
582.17,4,4,87.52,1,1.2407,9.2371,2,0,0.7693,0.3347,0.2453,2,0,1
228.36,1,3,138.85,2,1.1692,0.0,4,0,0.1856,0.4089,0.2493,0,1,1
228.55,3,2,47.92,0,1.1417,0.0,2,1,0.6619,0.4204,0.0878,0,1,0
179.17,5,4,89.54,3,0.7448,9.7462,9,0,0.8499,0.6045,0.206,1,1,1
545.09,5,4,97.43,1,0.7637,10.0493,4,1,0.7493,0.6178,0.1283,2,1,1
90.76,0,2,26.6,0,1.7096,0.0,3,0,0.1974,0.2047,0.2618,0,1,0
138.07,3,2,105.42,0,0.5694,2.355,2,0,0.5115,0.352,0.0173,0,0,0
211.42,0,3,98.77,1,1.2841,0.0,7,0,0.7055,0.5253,0.141,0,0,1
459.95,2,0,190.1,0,1.1877,3.3365,1,0,0.8346,0.2541,0.1347,1,0,1
202.52,3,0,72.58,2,1.5877,1.4649,2,0,0.6318,0.2733,0.1121,0,1,1
600.0,2,3,144.38,0,2.2202,0.0,5,0,0.3843,0.5515,0.0464,2,0,0
538.82,2,4,75.43,1,0.5903,0.0,6,0,0.3491,0.5894,0.0888,0,0,1
187.78,6,2,75.67,0,0.5927,8.7346,3,1,0.3398,0.4686,0.0343,3,0,1
120.9,0,3,103.55,0,1.0832,12.956,2,1,0.0819,0.6065,0.3639,1,0,1
342.0,6,4,198.27,2,1.4697,11.3064,6,0,0.6685,0.6748,0.0502,1,1,1
400.5,5,3,219.16,0,1.9289,9.151,3,0,0.3659,0.5627,0.0984,1,0,0
444.39,1,1,74.0,0,1.0212,0.0,5,0,0.4462,0.5796,0.0292,0,0,0
166.33,1,1,32.98,0,1.2596,0.0,1,1,0.2779,0.6954,0.2318,0,0,0
348.67,3,3,125.84,2,1.7409,0.0,4,1,0.5779,0.5686,0.106,2,1,1
437.63,3,4,75.53,2,1.2497,4.4107,5,0,0.2131,0.2455,0.1683,0,1,1
286.22,6,4,135.23,2,1.5856,0.0,4,1,0.8001,0.6131,0.2527,5,0,1
98.81,1,0,115.46,1,1.9801,7.926,6,0,0.7201,0.8496,0.0133,1,1,1
600.0,5,1,99.56,0,0.8437,0.0,4,1,0.2886,0.4569,0.1009,1,0,0
118.67,2,3,139.6,0,1.4744,0.0,2,0,0.5057,0.6399,0.1349,1,0,0
332.86,3,3,132.23,2,1.079,7.4409,4,0,0.3547,0.6406,0.0979,2,0,1
426.51,5,4,76.79,1,0.8346,0.0,3,0,0.7559,0.7218,0.0706,1,1,1
265.38,4,4,134.84,1,1.8573,0.0,3,0,0.2081,0.3962,0.172,3,1,1
198.7,3,3,190.78,3,2.6753,0.0,6,0,0.3282,0.4808,0.1826,1,0,1
316.96,4,2,175.72,1,1.4185,0.0,3,0,0.6898,0.5845,0.1,1,1,1
144.2,2,3,214.15,1,1.0612,0.0,8,1,0.6721,0.3847,0.1612,0,0,1
191.5,0,1,86.63,0,0.7029,0.0,8,0,0.3253,0.5907,0.0572,1,1,0
539.97,2,2,164.08,2,1.239,8.3561,3,0,0.6216,0.563,0.0282,1,0,1
560.41,8,3,216.09,1,1.6152,0.0,6,1,0.5659,0.8573,0.2477,1,0,1
68.81,1,1,82.66,2,1.0533,0.0,6,0,0.8618,0.4959,0.2426,4,1,1
600.0,6,3,93.78,2,1.4034,8.3355,4,1,0.4644,0.7006,0.2276,4,0,1
508.12,1,3,71.56,3,1.242,0.0,6,0,0.4042,0.5694,0.1604,0,0,1
219.87,3,2,10.59,1,0.9322,0.8504,3,1,0.6481,0.389,0.1526,0,0,0
477.42,6,2,112.53,4,1.9572,6.4571,5,0,0.6882,0.409,0.1263,2,0,1
328.63,5,3,231.25,1,1.7176,0.0,8,0,0.7472,0.6101,0.1438,3,1,1
126.69,2,5,54.6,0,2.0559,6.534,4,0,0.667,0.5559,0.06,0,1,1
445.49,3,7,166.68,0,1.3508,0.0,6,0,0.4919,0.5791,0.17,3,0,1
250.62,3,5,56.93,1,2.1569,8.4569,7,0,0.5661,0.3718,0.0925,2,0,1
203.07,1,5,125.59,0,1.2328,6.1441,4,0,0.6587,0.333,0.2129,1,0,1
189.17,0,3,64.77,0,1.098,9.0054,7,1,0.3645,0.605,0.1018,1,0,1
216.13,3,4,76.72,2,2.463,0.0,2,1,0.416,0.2788,0.2173,4,1,1
211.46,0,0,79.86,0,0.952,0.0,4,0,0.6414,0.417,0.1042,1,0,1
210.65,3,2,93.39,0,1.0568,3.9172,5,0,0.7776,0.618,0.2318,2,0,1
255.84,4,5,99.96,1,0.4809,0.2596,3,1,0.4857,0.3541,0.1375,0,1,0
231.2,2,3,79.38,0,2.091,13.4664,6,0,0.6641,0.6886,0.0774,1,0,1
182.55,5,2,119.13,0,1.5564,0.0,3,0,0.3582,0.4731,0.0279,1,0,0
479.41,2,2,73.27,0,1.1212,0.0,2,0,0.1881,0.2144,0.1453,1,1,1
435.38,1,1,118.62,2,1.7829,10.6115,10,0,0.5198,0.5289,0.0924,0,1,1
142.9,1,3,110.2,0,2.4442,0.0,3,0,0.7407,0.0848,0.0217,1,1,0
182.77,2,1,25.07,1,1.0331,0.0,2,1,0.7717,0.3565,0.1724,1,0,1
132.96,3,2,70.7,0,2.9512,0.0,1,0,0.2287,0.5387,0.0905,2,1,1
285.1,1,1,156.84,1,1.5614,0.0,5,0,0.1364,0.6042,0.0597,0,0,1
350.42,3,4,176.48,2,2.0969,0.0,6,1,0.2348,0.4691,0.257,1,0,1
128.76,2,3,173.42,1,1.151,9.0227,4,0,0.2471,0.7117,0.0195,1,1,1
190.56,3,4,132.7,0,0.7058,0.0,2,0,0.5158,0.6106,0.1746,0,0,1
130.48,1,4,87.19,1,2.0278,0.0,2,1,0.3633,0.5308,0.0861,2,0,0
137.45,0,1,76.29,2,0.6273,3.4585,9,0,0.6982,0.51,0.0969,2,0,0
142.1,4,2,28.04,0,2.2198,0.0,6,0,0.528,0.5314,0.0595,1,0,0
140.5,2,1,35.79,1,2.5022,0.0,5,0,0.332,0.6526,0.238,1,0,1
122.61,2,0,160.0,3,1.0729,0.0,6,1,0.2915,0.323,0.1211,0,1,1
172.41,3,2,16.88,2,0.4859,9.3161,8,1,0.6861,0.5822,0.034,0,0,1
226.62,2,3,124.68,0,1.0585,0.0,6,0,0.4875,0.7071,0.0424,1,0,0
244.21,1,1,30.13,3,0.7682,5.3625,7,0,0.3665,0.6147,0.0378,1,0,1
428.1,2,0,66.32,0,1.9308,5.4861,4,1,0.214,0.3995,0.3081,0,0,1
181.48,4,1,158.82,1,1.5901,0.0,8,1,0.4682,0.7494,0.2487,1,1,1
348.95,3,4,88.3,0,2.3358,0.0,3,0,0.6002,0.6166,0.2892,2,1,1
408.21,2,1,105.47,0,1.2535,10.3286,3,1,0.4771,0.2536,0.1222,1,0,1
519.56,5,4,71.82,3,1.1142,0.0,4,0,0.7295,0.5069,0.2851,2,1,1
600.0,8,6,62.8,0,3.442,0.0,2,0,0.7677,0.642,0.1809,5,0,1
581.14,7,4,175.73,1,0.6123,2.9808,3,0,0.2983,0.4447,0.0527,1,0,1
247.97,4,2,85.26,1,1.5654,0.0,4,0,0.6192,0.4747,0.067,0,0,1
594.85,3,3,185.32,1,0.6102,1.3684,2,0,0.6149,0.3327,0.2135,2,0,0
300.42,5,5,38.64,2,0.8617,0.0,6,0,0.8431,0.433,0.2963,0,0,1
147.22,2,3,120.82,0,0.6558,0.0,2,1,0.4463,0.2657,0.246,2,0,0
600.0,2,6,157.19,1,1.0684,0.0,3,1,0.6904,0.3011,0.2487,3,0,1
296.98,6,4,13.14,0,3.0801,0.0,2,0,0.799,0.5947,0.1305,3,0,1
303.81,4,3,131.34,0,1.0544,0.0,5,0,0.357,0.2555,0.1444,1,0,1
219.2,4,3,94.53,2,1.4202,5.503,4,1,0.4183,0.7138,0.1349,4,0,1
231.06,5,3,97.11,1,1.2321,5.2594,5,0,0.86,0.6574,0.1038,3,0,1
374.59,2,3,135.61,2,2.5433,0.0,1,0,0.6075,0.4711,0.0719,4,0,1
85.9,2,1,65.66,1,1.5527,0.0,4,0,0.2319,0.5771,0.0395,0,1,1
411.48,2,3,176.8,3,2.3133,8.2072,8,0,0.6537,0.5278,0.2566,0,0,1
202.42,3,3,118.66,0,0.6683,11.3785,3,0,0.7124,0.382,0.0214,3,0,1
281.84,4,2,25.41,0,1.9855,0.0,3,0,0.7151,0.4317,0.0195,0,0,1
128.03,0,1,191.82,2,1.1356,0.0,4,0,0.2455,0.7026,0.0494,2,0,1
470.51,6,2,177.86,1,1.2114,8.1902,6,0,0.3461,0.3513,0.0654,1,0,1
239.96,1,1,72.05,0,1.2735,0.0,4,0,0.8205,0.5291,0.0875,1,1,0
304.5,3,2,158.48,2,0.5921,11.3788,7,1,0.3712,0.3496,0.1954,0,0,1
150.91,3,2,175.13,0,1.6521,0.0,2,0,0.6679,0.6816,0.1037,1,0,1
147.6,3,1,1.49,1,1.7314,0.0,6,0,0.2747,0.3632,0.1581,0,1,1
229.96,2,1,58.72,1,1.1545,0.0,2,0,0.7882,0.6359,0.2652,1,0,1
220.36,3,0,93.13,0,1.5632,10.8672,4,0,0.0763,0.5649,0.0736,1,1,0
215.97,3,1,78.55,1,0.8935,12.2575,2,0,0.6044,0.3182,0.189,2,0,0
454.41,8,4,140.74,0,1.052,2.8482,2,0,0.6269,0.4997,0.2922,4,0,1
159.51,1,1,73.91,2,0.6835,5.2952,5,0,0.7969,0.3379,0.1809,2,0,1
138.09,0,1,110.85,1,0.8159,0.0,1,1,0.3364,0.5166,0.0244,1,0,0
379.92,8,5,76.39,1,2.0114,5.239,6,1,0.4004,0.4305,0.2458,0,0,1
110.77,2,1,171.85,1,0.9023,0.0,4,1,0.2319,0.2734,0.1012,0,0,0
150.34,4,1,86.49,2,1.2749,0.0,7,0,0.4616,0.2038,0.2402,0,0,1
222.08,1,0,37.95,1,0.8176,2.2655,3,0,0.6165,0.4477,0.1159,0,1,1
287.46,2,6,49.7,1,2.0155,4.0784,4,1,0.8374,0.3996,0.1641,2,1,0
201.01,3,1,8.32,0,1.1733,11.3943,5,0,0.7685,0.6052,0.0619,0,0,1
127.05,1,0,116.72,1,0.8669,0.0,4,0,0.6191,0.7002,0.0839,0,0,1
455.5,7,4,178.89,1,1.0874,0.0,2,0,0.3687,0.4096,0.0371,1,1,1
390.77,2,4,113.61,3,0.861,8.6634,7,0,0.4599,0.2536,0.1456,0,0,1
112.94,2,2,49.12,0,1.523,4.1739,3,0,0.5386,0.6776,0.061,2,0,0
102.89,1,1,33.27,1,1.4506,0.0,6,0,0.1918,0.3279,0.0896,2,1,1
293.92,5,2,38.7,1,0.9724,0.0,4,1,0.9733,0.66,0.1407,2,0,1
273.12,1,3,124.53,1,0.6963,5.5753,4,1,0.5444,0.4663,0.0463,0,0,0
358.47,2,2,71.13,2,0.9171,0.0,4,0,0.7167,0.332,0.1009,2,0,0
133.71,2,2,129.22,0,2.9893,0.0,4,0,0.4922,0.7878,0.1502,0,0,1
596.6,7,2,107.63,1,1.65,0.0,3,0,0.4041,0.5135,0.1016,0,0,1
89.77,0,1,74.98,0,0.8903,0.0,1,0,0.7742,0.1654,0.151,4,1,0
229.39,3,3,49.02,0,2.4324,0.0,4,0,0.8871,0.5463,0.0599,3,0,0
392.56,8,3,190.77,3,1.0024,2.7405,8,1,0.5071,0.6044,0.1383,1,1,1
327.64,5,2,50.33,0,1.3789,0.0,2,0,0.4085,0.5155,0.1584,0,0,0
309.6,4,3,150.8,0,1.4291,0.0,4,1,0.5368,0.586,0.1232,1,0,1
230.69,3,3,160.9,1,1.7008,0.0,3,1,0.5336,0.3568,0.0615,0,0,1
174.67,3,1,58.58,0,0.7491,0.0,3,0,0.3294,0.8235,0.2946,2,0,1
354.38,5,3,128.46,1,1.8149,0.0,3,1,0.4894,0.4614,0.1743,1,1,1
244.59,3,1,7.56,1,1.0348,8.136,8,0,0.6897,0.3874,0.1806,3,0,1
184.09,1,2,108.88,2,2.817,0.0,4,0,0.4697,0.2826,0.1228,1,0,1
262.16,3,6,86.01,0,3.6504,6.4026,3,0,0.3774,0.2992,0.111,2,0,1
232.34,2,3,83.25,1,1.1895,0.0,7,0,0.3772,0.2112,0.2407,0,1,0
238.04,6,3,129.37,2,0.877,12.6348,6,1,0.7021,0.6852,0.0994,3,1,0
266.05,3,5,212.18,1,1.6765,0.0,4,0,0.3729,0.4106,0.1958,2,0,0
92.32,1,0,15.49,0,1.328,1.6547,4,1,0.294,0.6052,0.0038,2,1,0
41.18,1,3,61.95,4,2.7104,0.0,10,1,0.5572,0.6754,0.1067,2,1,1
194.82,4,3,75.43,0,1.4479,0.0,2,0,0.5828,0.5581,0.1337,1,0,1
288.57,3,4,206.92,1,3.441,7.9167,5,1,0.4671,0.5345,0.0328,3,0,1
162.52,2,1,92.42,0,0.7215,4.129,2,1,0.3465,0.6535,0.0371,2,0,1
600.0,3,3,43.04,4,0.7629,0.0,4,0,0.338,0.2395,0.1652,1,1,1
277.15,2,0,42.98,1,1.199,0.0,6,0,0.2407,0.3596,0.0636,1,1,1
196.34,0,6,75.99,0,0.45,0.0,2,1,0.27,0.3119,0.2086,0,1,0
77.47,1,6,208.33,3,0.7115,3.1326,1,0,0.4348,0.3283,0.1155,2,0,1
485.73,3,3,127.42,2,1.4272,0.0,6,0,0.4566,0.7656,0.1858,1,0,1
308.67,4,3,107.91,1,0.6822,0.0,2,0,0.5741,0.4133,0.0341,1,0,1
390.19,4,3,131.14,2,1.1331,0.0,5,0,0.2632,0.5735,0.1102,3,0,1
221.21,2,3,142.31,1,0.474,2.7538,7,1,0.6884,0.174,0.2166,0,0,1
114.86,4,0,13.44,0,0.8707,7.9943,3,0,0.4041,0.4074,0.1636,3,0,0
90.35,1,0,68.66,0,2.1492,0.0,1,0,0.6794,0.7132,0.1235,0,0,1
320.66,4,3,56.82,0,0.8277,0.0,4,0,0.5585,0.1809,0.1483,2,1,1
310.82,3,3,204.14,2,2.2249,6.7333,8,0,0.8753,0.1347,0.1086,1,1,1
161.31,3,3,58.1,0,1.0876,0.0,4,1,0.4301,0.5597,0.1149,1,1,0
287.58,3,5,109.32,1,0.9461,0.0,2,1,0.9285,0.1881,0.1395,4,0,0
333.89,2,2,66.76,0,0.8035,0.0,5,0,0.5552,0.5375,0.0295,1,1,0
213.93,1,2,41.32,2,1.1499,0.0,5,0,0.4499,0.3714,0.008,1,1,0
484.57,3,5,68.35,0,0.4693,0.0,7,1,0.4428,0.5782,0.0511,3,0,1
340.33,3,3,220.72,1,1.0079,2.4323,3,1,0.2639,0.4042,0.0702,1,0,0
255.56,5,4,183.81,1,0.8634,10.737,3,1,0.4113,0.4052,0.1437,2,0,1
153.09,3,1,26.53,1,0.4783,12.262,3,1,0.3736,0.3479,0.0801,0,1,0
330.57,5,4,10.33,2,1.0994,10.1261,6,0,0.5741,0.4119,0.0427,2,0,1
373.29,4,3,114.17,3,1.2554,0.0,3,0,0.56,0.331,0.0555,0,1,1
249.49,3,2,108.71,0,1.1845,0.0,4,0,0.3358,0.5479,0.0349,0,0,1
129.41,3,2,141.66,1,1.3615,9.4167,4,0,0.4625,0.3717,0.0922,0,0,1
329.71,3,2,64.95,2,0.399,1.1241,8,0,0.5892,0.3745,0.0317,0,1,1
407.03,6,1,187.7,0,0.6543,0.0,3,0,0.473,0.4722,0.1151,0,0,0
297.19,1,1,102.07,0,0.317,7.0882,4,0,0.4515,0.1956,0.0728,1,0,1
162.06,2,1,163.18,2,1.0995,0.0,5,1,0.4089,0.68,0.1558,0,1,1
82.92,2,3,181.58,2,1.1976,2.2082,4,0,0.1897,0.4215,0.1841,0,1,0
374.3,3,6,78.35,2,0.9225,2.5411,7,0,0.862,0.2098,0.133,1,1,1
192.98,0,1,92.06,0,1.8862,0.0,1,0,0.1345,0.5637,0.048,0,0,0
371.62,2,4,90.84,0,2.1841,0.0,2,1,0.6035,0.3853,0.109,2,0,0
70.23,0,1,175.58,0,1.3414,13.2369,8,1,0.89,0.2499,0.0197,0,0,0
378.64,4,0,83.81,1,2.7143,0.0,8,1,0.4988,0.7376,0.0296,1,0,1
147.76,0,3,116.15,1,0.7827,3.0608,1,0,0.5694,0.7003,0.1579,2,1,1
201.09,3,1,115.41,0,1.7272,6.9456,5,0,0.3984,0.7422,0.0571,0,1,1
181.63,1,4,175.29,0,1.0872,0.0,2,0,0.3976,0.5291,0.1899,0,0,1
184.68,3,3,87.9,0,0.7428,0.0,8,0,0.3267,0.0899,0.075,1,1,0
433.18,9,1,134.08,2,1.0702,0.0,8,0,0.5959,0.6819,0.0288,2,1,1
130.84,2,1,87.69,3,1.8344,0.0,5,0,0.7012,0.6755,0.2672,0,0,1
322.93,3,3,148.12,1,0.8765,0.0,2,0,0.4827,0.4754,0.3157,3,0,1
335.08,3,4,78.75,0,1.1997,0.0,2,1,0.6878,0.4402,0.0461,1,0,0
296.04,0,3,63.72,1,0.9487,0.0,8,0,0.7389,0.2148,0.1514,3,1,1
186.11,1,3,71.87,1,2.0136,0.0,7,0,0.5154,0.8169,0.0985,1,0,1
168.56,4,4,66.87,1,1.187,0.0,1,0,0.3515,0.2423,0.2413,2,0,1
180.39,2,2,41.4,1,1.1506,3.1297,6,0,0.4618,0.4693,0.0478,1,0,1
295.13,6,3,122.79,0,1.3308,0.0,1,1,0.2606,0.4865,0.0739,1,0,1
497.86,10,5,131.12,0,1.1619,0.0,6,1,0.682,0.7302,0.1368,2,0,1
486.78,5,5,89.08,2,0.5249,6.6704,5,1,0.7608,0.5891,0.1113,3,0,1
214.71,4,2,48.57,1,1.2285,0.0,9,0,0.3473,0.4889,0.2451,3,1,0
271.39,2,1,145.22,1,2.816,0.359,5,1,0.2977,0.5229,0.2044,2,1,0
264.19,2,2,27.1,1,2.5098,0.0,2,0,0.5406,0.7125,0.1581,2,0,1
152.03,0,0,9.61,1,1.3464,0.0,4,0,0.2419,0.469,0.0104,0,1,1
246.32,2,2,43.61,0,1.342,0.0,2,1,0.7145,0.5534,0.0313,2,0,0
184.91,3,5,63.03,1,0.8363,4.5211,8,0,0.4426,0.366,0.1462,2,0,1
212.14,4,7,34.57,1,0.8461,0.0,2,0,0.7254,0.6193,0.0362,0,0,1
269.18,2,2,11.33,2,1.1589,0.0,5,1,0.4322,0.5865,0.1454,1,1,1
600.0,3,1,97.29,1,1.6655,0.0,5,0,0.4072,0.4575,0.1754,1,0,0
168.36,2,0,161.82,0,1.357,0.0,1,0,0.5262,0.6947,0.1214,1,0,1
265.84,5,0,82.8,1,0.8467,0.0,3,0,0.5194,0.5549,0.0126,1,1,0
107.83,1,1,88.7,1,0.6213,4.4267,4,0,0.608,0.3007,0.0986,1,0,0
416.26,1,3,184.39,0,1.4965,0.0,3,0,0.3566,0.8287,0.2139,1,0,1
161.41,1,1,82.56,1,1.4395,0.0,5,1,0.5271,0.6548,0.1607,0,1,0
235.59,3,4,34.46,1,1.275,4.5856,3,1,0.1696,0.4806,0.2849,1,1,0
331.06,2,2,113.38,2,0.8538,8.1936,5,1,0.344,0.6855,0.129,2,0,1
